,State,ID,Material,Taxa,Type,County,Measured,Mea_SE,Norm,Norm_SE,X13C,SiteID,SiteName,Lat,Long,Strat,Context,AMS_Radio,Comment,Reference,Region,Date,Error,Site_Name
47659,Nevada,Beta-36987,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,480,60,NA,NA,NA,26EK3208,Tosawihi Quarry sites,37.785829,-117.632074,Horizon VIII,"Trench 2, unit 32, horizon VIII",RADIOMETRIC,NA,Elston and Raven 1992,Basin,480,60,Tosawihi Quarry sites
47660,Nevada,Beta-36988,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,840,60,NA,NA,NA,26EK3208,Tosawihi Quarry sites,37.785829,-117.632074,horizon VI,"Trench 2, unit 23, horizon VI",RADIOMETRIC,NA,Elston and Raven 1992,Basin,840,60,Tosawihi Quarry sites
47661,Nevada,Beta-36989,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,560,70,NA,NA,NA,26EK3208,Tosawihi Quarry sites,37.785829,-117.632074,horizon VIII,"Trench 2, unit 29, horizon VIII",RADIOMETRIC,NA,Elston and Raven 1992,Basin,560,70,Tosawihi Quarry sites
47662,Nevada,Beta-36990,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,770,80,NA,NA,NA,26EK3208,Tosawihi Quarry sites,37.785829,-117.632074,Horizon III,"Trench 3, unit 14B, horizon III",RADIOMETRIC,NA,Elston and Raven 1992,Basin,770,80,Tosawihi Quarry sites
47663,Nevada,Beta-36991,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,740,80,NA,NA,NA,26EK3208,Tosawihi Quarry sites,37.785829,-117.632074,horizon V,"Trench 3, unit 18, horizon V",RADIOMETRIC,NA,Elston and Raven 1992,Basin,740,80,Tosawihi Quarry sites
47664,Nevada,Beta-36992,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,590,80,NA,NA,NA,26EK3208,Tosawihi Quarry sites,37.785829,-117.632074,horizon V,"Trench 3, unit 26, horizon V",RADIOMETRIC,NA,Elston and Raven 1992,Basin,590,80,Tosawihi Quarry sites
47665,Nevada,Beta-28314,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,150,60,NA,NA,NA,26EK3237,Tosawihi Quarry sites,37.785829,-117.632074,NA,"hearth, feature 2",RADIOMETRIC,NA,Elston and Raven 1992,Basin,150,60,Tosawihi Quarry sites
47666,Nevada,Beta-36993,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,970,60,NA,NA,NA,26EK3237,Tosawihi Quarry sites,37.785829,-117.632074,NA,"Feature 1, hearth",RADIOMETRIC,NA,Elston and Raven 1992,Basin,970,60,Tosawihi Quarry sites
47667,Nevada,Beta-36994,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,1860,70,NA,NA,NA,26EK3237,Tosawihi Quarry sites,37.785829,-117.632074,NA,"Feature 4, rock-lined hearth",RADIOMETRIC,NA,Elston and Raven 1992,Basin,1860,70,Tosawihi Quarry sites
47668,Nevada,Beta-26766,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,2790,80,NA,NA,NA,26EK3343,NA,37.785829,-117.632074,NA,Feature 3,NA,NA,Burke and Hemphill 1989,Basin,2790,80,26EK3343
47669,Nevada,Beta-26767,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,3750,100,NA,NA,NA,26EK3343,NA,37.785829,-117.632074,NA,Feature 2,NA,NA,Burke and Hemphill 1989,Basin,3750,100,26EK3343
47670,Nevada,Beta-26768,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,1840,70,NA,NA,NA,26EK3343,NA,37.785829,-117.632074,NA,Feature 3,NA,NA,Burke and Hemphill 1989,Basin,1840,70,26EK3343
47671,Nevada,Beta-26770,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,950,50,NA,NA,NA,26EK3343,NA,37.785829,-117.632074,NA,Feature 3,NA,NA,Burke and Hemphill 1989,Basin,950,50,26EK3343
47672,Nevada,Beta-12757,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,1340,60,NA,NA,NA,26EK42,"Upper South Fork Shelter, CrNV-12-10869",37.785829,-117.632074,NA,"Zone II, Upper zone of perishable layer",NA,NA,"Spencer et al. 1987, BLM Elko District Report 1-1604",Basin,1340,60,"Upper South Fork Shelter, CrNV-12-10869"
47674,Nevada,Beta-12759,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,1720,70,NA,NA,NA,26EK42,"Upper South Fork Shelter, CrNV-12-10869",37.785829,-117.632074,NA,"Zone III, lower zone of perhishable layer",NA,NA,"Spencer et al. 1987, BLM Elko District Report 1-1604",Basin,1720,70,"Upper South Fork Shelter, CrNV-12-10869"
47675,Nevada,Beta-12760,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,5790,90,NA,NA,NA,26EK42,"Upper South Fork Shelter, CrNV-12-10869",37.785829,-117.632074,NA,"Zone IV, From beneath ash layer (Mazama?) with N.ern Desert Side-notch point",NA,NA,"Spencer et al. 1987, BLM Elko District Report 1-1604",Basin,5790,90,"Upper South Fork Shelter, CrNV-12-10869"
47676,Nevada,Beta-12806,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,1510,70,NA,NA,NA,26EK42,"Upper South Fork Shelter, CrNV-12-10869",37.785829,-117.632074,NA,"From level 17, TU#17 near krotovina",NA,NA,"Spencer et al. 1987, BLM Elko District Report 1-1604",Basin,1510,70,"Upper South Fork Shelter, CrNV-12-10869"
47678,Nevada,Beta-13828,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,1630,60,NA,NA,NA,26EK42,"Upper South Fork Shelter, CrNV-12-10869",37.785829,-117.632074,NA,top of Zone III,NA,NA,"Spencer et al. 1987, BLM Elko District Report 1-1604",Basin,1630,60,"Upper South Fork Shelter, CrNV-12-10869"
47679,Nevada,Beta-132864,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,80,50,NA,26EK4688,NA,37.785829,-117.632074,NA,Ash concentration 1,NA,NA,"Birnie 2001, Elko BLM report 1-2159",Basin,80,50,26EK4688
47680,Nevada,Beta-132865,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,490,100,NA,26EK4688,NA,37.785829,-117.632074,NA,Storage pit 1,NA,NA,"Birnie 2001, Elko BLM report 1-2159",Basin,490,100,26EK4688
47681,Nevada,Beta-132866,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,210,50,NA,26EK4688,NA,37.785829,-117.632074,NA,Fire hearth 2,NA,NA,"Birnie 2001, Elko BLM report 1-2159",Basin,210,50,26EK4688
47682,Nevada,Beta-132867,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,210,50,NA,26EK4688,NA,37.785829,-117.632074,NA,Fire hearth 6,NA,NA,"Birnie 2001, Elko BLM report 1-2159",Basin,210,50,26EK4688
47683,Nevada,Beta-132868,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,80,40,NA,26EK4688,NA,37.785829,-117.632074,NA,Fire hearth with rocks 4,NA,NA,"Birnie 2001, Elko BLM report 1-2159",Basin,80,40,26EK4688
47684,Nevada,Beta-132869,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,100,40,NA,26EK4688,NA,37.785829,-117.632074,NA,Fire hearth with rocks 5 (possible pottery-firing feature),NA,NA,"Birnie 2001, Elko BLM report 1-2159",Basin,100,40,26EK4688
47685,Nevada,Beta-132870,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,590,80,NA,26EK4688,NA,37.785829,-117.632074,NA,Storage pit 2,NA,NA,"Birnie 2001, Elko BLM report 1-2159",Basin,590,80,26EK4688
47686,Nevada,Beta-132871,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,1080,80,NA,26EK4688,NA,37.785829,-117.632074,NA,Fire hearth with rocks 7,NA,NA,"Birnie 2001, Elko BLM report 1-2159",Basin,1080,80,26EK4688
47687,Nevada,Beta-96776,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,310,70,-25,26EK4749,CrNV-12-7940,37.785829,-117.632074,NA,Rock-filled Firepit 1,RADIOMETRIC,C13/C12 ratio estimated,"Schroedl 1998, Open Site Archaeology… (Elko BLM report 1-1897)",Basin,310,70,CrNV-12-7940
47689,Nevada,Beta-289841,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,150,30,180,30,-23.1,26EK5217,NA,37.785829,-117.632074,Level 2,"F-1, hearth (Unit 1053E 1077N Level 2)",AMS,NA,"Cannon and Adams 2011, Data Recovery Excavations at site 26EK5217 (BLM report 1-2574 on file at BLM Elko District Office)",Basin,150,30,26EK5217
47690,Nevada,Beta-74037,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,120,60,NA,26EK5271,NA,37.785829,-117.632074,NA,Rock cluster,NA,NA,Tipps 1996,Basin,120,60,26EK5271
47691,Nevada,Beta-74038,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,200,70,NA,26EK5271,NA,37.785829,-117.632074,NA,Firepit 1,NA,NA,Tipps 1996,Basin,200,70,26EK5271
47692,Nevada,Beta-74039,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,270,60,NA,26EK5271,NA,37.785829,-117.632074,NA,Firepit 1,NA,NA,Tipps 1996,Basin,270,60,26EK5271
47693,Nevada,Beta-310913,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,1570,30,1600,30,-23.2,26EK5278,NA,37.785829,-117.632074,Level 5,"F-02 hearth (EU-36, Level 5)",AMS,NA,"Cannon et al. 2013, Data Recovery at 25 Prehistoric Archaeological… (BLM report 1-2811-2 on file at BLM Elko District)",Basin,1570,30,26EK5278
47694,Nevada,Beta-310914,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,1620,30,1650,30,-22.9,26EK5278,NA,37.785829,-117.632074,Level 5,"F-02 hearth (EU-36, Level 5)",AMS,NA,"Cannon et al. 2013, Data Recovery at 25 Prehistoric Archaeological… (BLM report 1-2811-2 on file at BLM Elko District)",Basin,1620,30,26EK5278
47696,Nevada,Beta-63607,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,210,70,NA,NA,NA,26EK5373,Dry Susie Creek,37.785829,-117.632074,NA,Other block of 13 m2,NA,NA,"Smith and Ruest 1995: ""Dry Susie Creek Site: A Structure of Middle Archaci Habitation Features from the Upper Humboldt River Area, Nevada"", Journal of California and Great Basin Anthropology 17(2)",Basin,210,70,Dry Susie Creek
47697,Nevada,Beta-64106,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,1640,70,NA,NA,NA,26EK5373,Dry Susie Creek,37.785829,-117.632074,NA,Feature 5,NA,NA,"Reust, Smith and Wright 1994",Basin,1640,70,Dry Susie Creek
47699,Nevada,Beta-65523,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,210,70,NA,NA,NA,26EK5373,Dry Susie Creek,37.785829,-117.632074,NA,Hearth,NA,NA,"Reust, Smith and Wright 1994",Basin,210,70,Dry Susie Creek
47700,Nevada,Beta-112264,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,180,40,180,40,-25,26EK5512,NA,37.785829,-117.632074,3-13 cm bgs,"Grid 114N 106E, EU4, hearth",RADIOMETRIC,NA,"Crosland 1999, Data Recovery in Upper Boulder Valley… (Elko BLM report 1-1794)",Basin,180,40,26EK5512
47701,Nevada,Beta-229779,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,150,40,170,40,-23.7,26EK6031,CRNV-12-9321,37.785829,-117.632074,5-10 cm bpgs,"Hearth, Unit 1",AMS,NA,"Hockett 2008, The Archaeology of 16 Prehistoric Sites… (Elko BLM report 1-2631)",Basin,150,40,CRNV-12-9321
47702,Nevada,Beta-209258,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,1160,40,1160,40,-25.3,26EK6227,CRNV-12-9882,37.785829,-117.632074,NA,"Hearth, Unit 6",AMS,NA,"Hockett 2008, The Archaeology of 16 Prehistoric Sites… (Elko BLM report 1-2631)",Basin,1160,40,CRNV-12-9882
47703,Nevada,Beta-209259,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,930,60,950,60,-23.6,26EK6227,CRNV-12-9882,37.785829,-117.632074,NA,"Hearth, Units 18, 19, Locus 2",RADIOMETRIC,NA,"Hockett 2008, The Archaeology of 16 Prehistoric Sites… (Elko BLM report 1-2631)",Basin,930,60,CRNV-12-9882
47704,Nevada,Beta-209260,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,2170,40,2210,40,-22.7,26EK6227,CRNV-12-9882,37.785829,-117.632074,NA,"Hearth, Units 19, 21, 23, 24, Locus 2",AMS,NA,"Hockett 2008, The Archaeology of 16 Prehistoric Sites… (Elko BLM report 1-2631)",Basin,2170,40,CRNV-12-9882
47705,Nevada,Beta-209261,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,1720,40,1750,40,-23,26EK6227,CRNV-12-9882,37.785829,-117.632074,NA,"Hearth, Units 20-22, Locus 2",AMS,NA,"Hockett 2008, The Archaeology of 16 Prehistoric Sites… (Elko BLM report 1-2631)",Basin,1720,40,CRNV-12-9882
47706,Nevada,Beta-229780,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,1380,40,1400,40,-24,26EK6227,CRNV-12-9882,37.785829,-117.632074,8-10 cm bpgs,"Hearth, Unit 8, Locus 1",AMS,NA,"Hockett 2008, The Archaeology of 16 Prehistoric Sites… (Elko BLM report 1-2631)",Basin,1380,40,CRNV-12-9882
47707,Nevada,Beta-87451,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,110,60,NA,26EK6231,"Two Penny Ridge, CRNV-12-12026",37.785829,-117.632074,NA,"Hearth, DSN point",NA,NA,"Schroedl and Kenzle (1997) Two Penny Ridge: Numic Occupation Along Boulder Creek, BLM Report No. BLMI-2449(P).",Basin,110,60,"Two Penny Ridge, CRNV-12-12026"
47708,Nevada,Beta-87452,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,120,60,NA,26EK6231,"Two Penny Ridge, CRNV-12-12026",37.785829,-117.632074,NA,Hearth,NA,NA,"Schroedl and Kenzle (1997) Two Penny Ridge: Numic Occupation Along Boulder Creek, BLM Report No. BLMI-2449(P).",Basin,120,60,"Two Penny Ridge, CRNV-12-12026"
47709,Nevada,Beta-87453,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,190,70,NA,26EK6231,"Two Penny Ridge, CRNV-12-12026",37.785829,-117.632074,NA,Charcoal,NA,NA,"Schroedl and Kenzle (1997) Two Penny Ridge: Numic Occupation Along Boulder Creek, BLM Report No. BLMI-2449(P).",Basin,190,70,"Two Penny Ridge, CRNV-12-12026"
47711,Nevada,Beta-87455,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,500,60,NA,26EK6232,NA,37.785829,-117.632074,NA,Firepit 1,NA,NA,Schroedl 1997,Basin,500,60,26EK6232
47712,Nevada,Beta-88788,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,1390,80,NA,26EK6232,NA,37.785829,-117.632074,NA,Firepit With Rocks 1,NA,NA,Schroedl 1997,Basin,1390,80,26EK6232
47713,Nevada,Beta-108546,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,210,40,-26.3,26EK6266,CrNV-12-10026,37.785829,-117.632074,10.40 mbd,"Feature 3, hearth in Locus 1, Area 3, Unit N450 E144",AMS,NA,"Hokanson and Seymour 1998, The Shaking Root People and…. (Elko BLM report 1-1632)",Basin,210,40,CrNV-12-10026
47714,Nevada,Beta-103572,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,1920,60,1900,60,-26.2,26EK6439,Ander Wright,37.785829,-117.632074,0-22 cm bgs,"Feature 4, Hearth located near Feature 5, hearth",AMS,NA,"Zeanah and Elston 1997, The Archaeology of the Ander Wright Site (Elko BLM report 1-1579)",Basin,1920,60,Ander Wright
47715,Nevada,Beta-103779,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,1900,60,NA,26EK6439,Ander Wright,37.785829,-117.632074,0-12 cm bgs,"Feature 6, Hearth, found with milling stone and 2 choppers",AMS,NA,"Zeanah and Elston 1997, The Archaeology of the Ander Wright Site (Elko BLM report 1-1579)",Basin,1900,60,Ander Wright
47716,Nevada,Beta-99503,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,1720,60,1850,60,-17.3,26EK6439,Ander Wright,37.785829,-117.632074,5-15 cm bgs,"Feature 1, Hearth",AMS,NA,"Zeanah and Elston 1997, The Archaeology of the Ander Wright Site (Elko BLM report 1-1579)",Basin,1720,60,Ander Wright
47717,Nevada,Beta-310915,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,640,30,630,30,-25.6,26EK6450,NA,37.785829,-117.632074,Level 3,"F-01 hearth (TU-01, Level 3)",AMS,NA,"Cannon et al. 2013, Data Recovery at 25 Prehistoric Archaeological… (BLM report 1-2811-2 on file at BLM Elko District)",Basin,640,30,26EK6450
47718,Nevada,Beta-121953,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,760,40,NA,26EK6487,NA,37.785829,-117.632074,50 cm bgs,Firehearth 1,NA,NA,"Birnie 2000, Elko BLM report 1-2052",Basin,760,40,26EK6487
47719,Nevada,Beta-129155,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,150,50,NA,26EK6487,NA,37.785829,-117.632074,7-17 cm bgs,"Firehearth 2, found with Shoshone Brownware",NA,NA,"Birnie 2000, Elko BLM report 1-2052",Basin,150,50,26EK6487
47720,Nevada,Beta-129156,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,490,80,NA,26EK6487,NA,37.785829,-117.632074,17 cm bgs,Firehearth with Rocks 1,NA,NA,"Birnie 2000, Elko BLM report 1-2052",Basin,490,80,26EK6487
47721,Nevada,Beta-123222,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,20,50,NA,26EK6506,"Pie Creek Shelter, CRNV-12-05001",37.785829,-117.632074,NA,hearth,RADIOMETRIC,NA,NA,Basin,20,50,"Pie Creek Shelter, CRNV-12-05001"
47722,Nevada,Beta-123223,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,1580,70,NA,26EK6506,"Pie Creek Shelter, CRNV-12-05001",37.785829,-117.632074,NA,Charcoal,RADIOMETRIC,NA,McGuire et al. 2004,Basin,1580,70,"Pie Creek Shelter, CRNV-12-05001"
47723,Nevada,Beta-123224,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,260,50,NA,26EK6506,"Pie Creek Shelter, CRNV-12-05001",37.785829,-117.632074,NA,"Feature 3, dispersed hearth",RADIOMETRIC,NA,McGuire et al. 2004,Basin,260,50,"Pie Creek Shelter, CRNV-12-05001"
47724,Nevada,Beta-142179,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,2740,40,NA,26EK6506,"Pie Creek Shelter, CRNV-12-05001",37.785829,-117.632074,NA,"Feature 7, hearth",AMS,NA,McGuire et al. 2004,Basin,2740,40,"Pie Creek Shelter, CRNV-12-05001"
47725,Nevada,Beta-142180,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,3740,40,NA,26EK6506,"Pie Creek Shelter, CRNV-12-05001",37.785829,-117.632074,NA,Charcoal,AMS,NA,McGuire et al. 2004,Basin,3740,40,"Pie Creek Shelter, CRNV-12-05001"
47726,Nevada,Beta-163504,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,4640,40,NA,26EK6506,"Pie Creek Shelter, CRNV-12-05001",37.785829,-117.632074,NA,Charcoal,AMS,NA,McGuire et al. 2004,Basin,4640,40,"Pie Creek Shelter, CRNV-12-05001"
47727,Nevada,Beta-163505,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,3060,40,NA,26EK6506,"Pie Creek Shelter, CRNV-12-05001",37.785829,-117.632074,NA,"Feature 9, hearth",AMS,NA,McGuire et al. 2004,Basin,3060,40,"Pie Creek Shelter, CRNV-12-05001"
47728,Nevada,Beta-163506,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,3930,40,NA,26EK6506,"Pie Creek Shelter, CRNV-12-05001",37.785829,-117.632074,NA,"Charcoal, flotation",AMS,NA,McGuire et al. 2004,Basin,3930,40,"Pie Creek Shelter, CRNV-12-05001"
47729,Nevada,Beta-163507,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,1060,50,NA,26EK6506,"Pie Creek Shelter, CRNV-12-05001",37.785829,-117.632074,NA,"Feature 12, flotation",RADIOMETRIC,NA,McGuire et al. 2004,Basin,1060,50,"Pie Creek Shelter, CRNV-12-05001"
47730,Nevada,Beta-163508,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,2510,60,NA,26EK6506,"Pie Creek Shelter, CRNV-12-05001",37.785829,-117.632074,NA,"Feature 13, flotation",RADIOMETRIC,NA,McGuire et al. 2004,Basin,2510,60,"Pie Creek Shelter, CRNV-12-05001"
47731,Nevada,Beta-163509,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,3350,90,NA,26EK6506,"Pie Creek Shelter, CRNV-12-05001",37.785829,-117.632074,NA,"Feature 14, flotation",RADIOMETRIC,NA,McGuire et al. 2004,Basin,3350,90,"Pie Creek Shelter, CRNV-12-05001"
47732,Nevada,Beta-163510,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,3960,70,NA,26EK6506,"Pie Creek Shelter, CRNV-12-05001",37.785829,-117.632074,NA,"Feature 15, flotation",RADIOMETRIC,NA,McGuire et al. 2004,Basin,3960,70,"Pie Creek Shelter, CRNV-12-05001"
47733,Nevada,Beta-163511,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,4300,70,NA,26EK6506,"Pie Creek Shelter, CRNV-12-05001",37.785829,-117.632074,NA,"Feature 16, flotation",RADIOMETRIC,NA,McGuire et al. 2004,Basin,4300,70,"Pie Creek Shelter, CRNV-12-05001"
47734,Nevada,Beta-163512,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,4840,80,NA,26EK6506,"Pie Creek Shelter, CRNV-12-05001",37.785829,-117.632074,NA,"Feature 17, flotation",RADIOMETRIC,NA,McGuire et al. 2004,Basin,4840,80,"Pie Creek Shelter, CRNV-12-05001"
47735,Nevada,Beta-165977,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,560,60,NA,26EK6506,"Pie Creek Shelter, CRNV-12-05001",37.785829,-117.632074,NA,"Feature 11, burnt posts",RADIOMETRIC,NA,McGuire et al. 2004,Basin,560,60,"Pie Creek Shelter, CRNV-12-05001"
47737,Nevada,Beta-157187,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,400,50,470,50,-20.8,26EK6663,BLM # CrNV-11-12104,37.785829,-117.632074,NA,"Hearth, DSN and CT points",AMS,NA,"Hockett and Morgenstein 2003:  ""Ceramic Production, Fremont Foragers, and the Late Archaic Prehistory of the North-Central Great Basin"" in Utah Archaeology Vol. 16(1); also see Elko BLM report 1-2271 (Hockett 2003)",Basin,400,50,BLM # CrNV-11-12104
47738,Nevada,Beta-157186,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,1230,40,1290,40,-21.3,26EK6666/7123,"Scorpion Ridge, CrNV-12-12107",37.785829,-117.632074,NA,Hearth,NA,NA,"Hockett and Morgenstein 2003, also see Elko BLM report 1-2271",Basin,1230,40,"Scorpion Ridge, CrNV-12-12107"
47739,Nevada,Beta-164705,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,1200,40,NA,26EK6666/7123,"Scorpion Ridge, CrNV-12-12107",37.785829,-117.632074,NA,Hearth,NA,NA,Hockett and Morgenstein 2003,Basin,1200,40,"Scorpion Ridge, CrNV-12-12107"
47741,Nevada,Beta-194159,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,230,60,NA,26EK6905,Sierra Pacific Falcon,37.785829,-117.632074,NA,"26Ek06905, formal Hearth",NA,NA,Ataman and Quinlan 2007,Basin,230,60,Sierra Pacific Falcon
47742,Nevada,Beta-194197,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,1110,70,NA,26EK6905,Sierra Pacific Falcon,37.785829,-117.632074,NA,"26Ek06905, formal Hearth",NA,NA,Ataman and Quinlan 2007,Basin,1110,70,Sierra Pacific Falcon
47743,Nevada,Beta-239922,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,1330,60,NA,26EK7120,Knoll Creek,37.785829,-117.632074,NA,associated with brownware,NA,NA,Eetza Research website,Basin,1330,60,Knoll Creek
47744,Nevada,Beta-113960,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,320,40,320,40,-25,26EK8034,CRNV-11-8979,37.785829,-117.632074,29-35 cm bgs,"Unit 2, Feature 1, house floor",AMS,NA,"Hocket el al. 1999, Archaeological Investigations at Two Open Air…. (Elko BLM report 1-1896)",Basin,320,40,CRNV-11-8979
47745,Nevada,Beta-170418,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,1660,60,1710,60,-22.2,26EK9580,CrNV-11-12177,37.785829,-117.632074,~5 cm bgs,"charcoal from hearth, found with Elko Corner-notched point",AMS,NA,"BLM report 1-2186 Spruce Highway Fence, site form for EK12177 on NVCRIS",Basin,1660,60,CrNV-11-12177
47746,Nevada,Beta-235959,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,2910,40,NA,26EK9710,"Antelope Ridge B, CrNV-11-12576",37.785829,-117.632074,NA,Charcoal from unit in projectile point concentration,NA,NA,"(Ask Hockett) Hockett and Murphy 2009, Antiquity of Communal Pronghorn Hunting…",Basin,2910,40,"Antelope Ridge B, CrNV-11-12576"
47747,Nevada,Beta-235960,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,NA,NA,3410,40,NA,26EK9710,"Antelope Ridge B, CrNV-11-12576",37.785829,-117.632074,NA,Charcoal from unit in projectile point concentration,NA,NA,"(Ask Hockett) Hockett and Murphy 2009, Antiquity of Communal Pronghorn Hunting…",Basin,3410,40,"Antelope Ridge B, CrNV-11-12576"
47748,Nevada,Beta-235955,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,2290,40,2360,40,-20.7,26EK9764,"Hourglass Overloook, CrNV-11-12620",37.785829,-117.632074,NA,Charcoal scatter,AMS,NA,"Hockett 2008, The Archaeology of 16 Prehistoric Sites…(Elko BLM report 1-2631); Hockett and Murphy 2009, Antiquity of Communal Pronghorn Hunting…",Basin,2290,40,"Hourglass Overloook, CrNV-11-12620"
47749,Nevada,Beta-235956,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,2310,40,2360,40,-22.2,26EK9764,"Hourglass Overloook, CrNV-11-12620",37.785829,-117.632074,NA,Charcoal scatter,AMS,NA,"Hockett 2008, The Archaeology of 16 Prehistoric Sites…(Elko BLM report 1-2631); Hockett and Murphy 2009, Antiquity of Communal Pronghorn Hunting…",Basin,2310,40,"Hourglass Overloook, CrNV-11-12620"
47750,Nevada,Beta-235957,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,1800,40,1890,40,-19.7,26EK9764,"Hourglass Overloook, CrNV-11-12620",37.785829,-117.632074,NA,Charcoal scatter,AMS,NA,"Hockett 2008, The Archaeology of 16 Prehistoric Sites…(Elko BLM report 1-2631); Hockett and Murphy 2009, Antiquity of Communal Pronghorn Hunting…",Basin,1800,40,"Hourglass Overloook, CrNV-11-12620"
47754,Nevada,Beta-13117,CHARCOAL,NA,ARCHAEOLOGICAL,Elko,100,50,NA,NA,NA,NA,NA,37.785829,-117.632074,NA,Unit 3,NA,NA,"IMR 1984, Proposed Data Recovery at the James Creek Shelter (Elko BLM report 1-1584, Beta Analytic Sheets at the end of document)",Basin,100,50,Not-named-1
